id,x,y,z
65,19.042464656929184,152.7015598929653,96.5776094080448
66,19.08376462538252,148.15049703436918,95.01452642507115
67,19.12869490104363,143.69191660703095,93.33582175384207
68,19.11719856415084,139.37333763533636,91.3010753893733
69,19.092087143407102,134.74820754633927,90.54608597562246
70,19.065851658830237,130.02483005877437,90.01464744097015
71,19.13430421309187,125.3059803407945,89.4640021916036
72,19.054848928343677,120.57677535120013,88.85348110004907
73,19.03985471999906,115.89082414931195,88.41625628181797
74,18.97274489063135,111.2993508043153,87.11489282330894
75,18.965492472664643,106.54603622169118,86.72376918564356
76,18.97287682427928,101.80942102900464,86.07196733585104
77,18.968837579185976,97.26283522329103,84.74400894839194
78,18.946354171744584,92.660160317364,83.85649659594344
79,18.980615260219214,88.0129031191355,83.13872414183035
80,19.00498862970193,83.48042657542041,81.99881180854689
145,19.136839,10.411801,61.65515299128971
146,19.141025,14.9866,62.80660965126443
147,18.952025,19.613162,63.95827134985534
148,19.023826,24.169844,65.16657702059321
149,19.057683,28.778103,66.36920571091453
150,19.010985,33.356183,67.59017537627943
151,19.030006,37.947712,68.79844873534802
152,19.000038,42.510957,70.05749356235253
153,18.993871,47.047118,71.31705497001363
154,18.988398,51.624505,72.67483980062278
155,18.989996,56.189645,74.09076762539567
156,19.065586,60.68319399999999,75.48856956456146
157,19.057524,65.250922,76.88552062271381
158,19.03193524703228,69.93394794593026,78.2980488757872
159,19.004781004337023,74.43519387533529,79.57293570812354
160,18.981444909310152,78.95961181366818,80.75162045655358
