id,x,y,z
65,19.039046395498325,152.7096298986319,96.55411678982694
66,19.087926323117173,148.14723577447478,94.9892802075311
67,19.14026262891452,143.6776458938344,93.33669243310067
68,19.135876420302004,139.3483807279556,91.29119651296753
69,19.11591589602637,134.7149052948118,90.51096954974892
70,19.082202835442267,129.9997391786588,89.99611513990645
71,19.143335872696596,125.28913414105004,89.43282098907034
72,19.056455762451638,120.56787325769524,88.83994868142028
73,19.03466440296124,115.88849863623324,88.40383664350551
74,18.969418148157114,111.2780532421614,87.09456422401172
75,18.963712169193364,106.50624316767453,86.69220076342447
76,18.97245651197928,101.75182921470356,86.03608039971012
77,18.96958385179889,97.18877934257245,84.7096281013028
78,18.942757939339884,92.59664186569992,83.81130882684526
79,18.97186267416332,87.96347754104362,83.10634216341958
80,18.991210832565336,83.44473339874185,81.97392147832261
145,19.136839,10.411801,61.69422187944388
146,19.141025,14.9866,62.833149591890674
147,18.952025,19.613162,63.98897143329273
148,19.023826,24.169844,65.19559509249609
149,19.057683,28.778103,66.40742895841746
150,19.010985,33.356183,67.63191235209213
151,19.030006,37.947712,68.84048836957287
152,19.000038,42.510957,70.09676269781995
153,18.993871,47.047118,71.35566920615587
154,18.988398,51.624505,72.71790759172806
155,18.989996,56.189645,74.1396608307853
156,19.065586,60.68319399999999,75.53721749203599
157,19.057524,65.250922,76.91316043124111
158,19.016796278537093,69.91569363687252,78.29806407433222
159,18.98649131932652,74.41728935070208,79.57309913274594
160,18.962667043715346,78.9376345173226,80.72925118037288
