id,x,y,z
65,19.04535906507939,152.70115371213274,96.57693132402153
66,19.08560282693736,148.14772123826194,95.0129352847228
67,19.129499646365225,143.68683797767346,93.3289297810845
68,19.11700129749022,139.36599025701886,91.29128855771623
69,19.09103030049363,134.73926446861714,90.54494532239858
70,19.06500830057089,130.01873800730473,90.01187560534683
71,19.133670336049,125.3027653192591,89.46540876396682
72,19.05443262627814,120.57638468473812,88.85382688566044
73,19.039682378468992,115.8931383725861,88.41802388428772
74,18.97347436237996,111.3020497043908,87.11676857178394
75,18.967151276157917,106.54913086375976,86.72642785277722
76,18.97545679343308,101.81290292864762,86.07386654280543
77,18.972293650998267,97.26667448275292,84.74590511397354
78,18.949034986231368,92.6630792690478,83.85972309691753
79,18.98228359812409,88.01473381823415,83.14029042891806
80,19.00567358358273,83.48119957873949,81.99979635212206
145,19.136839,10.411801,61.65085561363105
146,19.141025,14.9866,62.805883980008076
147,18.952025,19.613162,63.95513875905628
148,19.023826,24.169844,65.16506730655215
149,19.057683,28.778103,66.366157457499
150,19.010985,33.356183,67.58691007432573
151,19.030006,37.947712,68.79605622372749
152,19.000038,42.510957,70.05631199017262
153,18.993871,47.047118,71.31691886571565
154,18.988398,51.624505,72.67474160553056
155,18.989996,56.189645,74.09045862130704
156,19.065586,60.68319399999999,75.48832278572931
157,19.057524,65.250922,76.88627011143464
158,19.03321555868633,69.93638772931467,78.29989024943578
159,19.00495309241804,74.43582925921066,79.57301100981014
160,18.981164571214844,78.95934163110792,80.75327684993763
