id,x,y,z
65,19.03866943526922,152.70938898008396,96.55516626198227
66,19.087441787916624,148.1478504266655,94.99048552056503
67,19.13967324848287,143.67909190901224,93.33806188797263
68,19.135188116191863,139.35063959562854,91.29275807601437
69,19.11517944746401,134.71776797628831,90.51253749412464
70,19.08171827815277,130.0017823537489,89.9973233995059
71,19.143097792684244,125.29035194494664,89.43365968730866
72,19.056466812051948,120.5682865938301,88.84042949623372
73,19.03489564248236,115.88818146138335,88.40400816106089
74,18.969418572484805,111.27840278414352,87.09502113668978
75,18.96348921258405,106.5072390321581,86.69294987347776
76,18.972018828616037,101.7534459242936,86.0371252275345
77,18.968946857349543,97.190970492302,84.71095785348813
78,18.942425450772536,92.59858704593726,83.8124886797442
79,18.97190793475465,87.96506867208436,83.10732697442519
80,18.991623646903623,83.44597905778294,81.97471088142586
145,19.136839,10.411801,61.693490270328965
146,19.141025,14.9866,62.83242114136057
147,18.952025,19.613162,63.988253523812716
148,19.023826,24.169844,65.19473760210121
149,19.057683,28.778103,66.40648801440089
150,19.010985,33.356183,67.63087053006095
151,19.030006,37.947712,68.83927529705203
152,19.000038,42.510957,70.09544780367634
153,18.993871,47.047118,71.3541970623978
154,18.988398,51.624505,72.7162607513643
155,18.989996,56.189645,74.13783176406844
156,19.065586,60.68319399999999,75.53542922046259
157,19.057524,65.250922,76.91184709528953
158,19.01715702834616,69.91597096788864,78.29737996662237
159,18.98716902770563,74.41787063132564,79.57309919887498
160,18.963443255186224,78.93853279082812,80.72982457643288
