id,x,y,z
65,19.03930712076532,152.70200299932807,96.57834512027648
66,19.081759314595423,148.1535251755771,95.0162624500962
67,19.12781699705644,143.6974569299664,93.34330438190405
68,19.11741376414424,139.38135295713727,91.3117168372545
69,19.09324006294907,134.75796363112704,90.5473494514011
70,19.066771686022243,130.0314759331049,90.01767918700435
71,19.134995715320457,125.30948763701495,89.46247441196999
72,19.055303076051526,120.57720153279506,88.85310309292123
73,19.040042728940943,115.8882995421038,88.41433217828128
74,18.97194910326923,111.29640654968746,87.11284683918217
75,18.9636828688538,106.54266024852546,86.72085698049229
76,18.97006231247513,101.80562259303052,86.06987163394805
77,18.96506731902712,97.25864694024172,84.7419030246833
78,18.94342964684991,92.6569760064362,83.85297316623871
79,18.97879525523207,88.01090599284606,83.13703169901683
80,19.00424140728652,83.47958329907233,81.99773583459431
145,19.136839,10.411801,61.65984285748936
146,19.141025,14.9866,62.807401687667564
147,18.952025,19.613162,63.96169280627741
148,19.023826,24.169844,65.16822429833036
149,19.057683,28.778103,66.37253686677175
150,19.010985,33.356183,67.59373667143502
151,19.030006,37.947712,68.80105821619284
152,19.000038,42.510957,70.05878217216937
153,18.993871,47.047118,71.31720342913276
154,18.988398,51.624505,72.6749467925126
155,18.989996,56.189645,74.09110466568957
156,19.065586,60.68319399999999,75.48883862041922
157,19.057524,65.250922,76.88470287145107
158,19.030538543409676,69.93128636405633,78.29603396960562
159,19.004593271885003,74.43450072928941,79.57285233211722
160,18.98175073268685,78.95990655827936,80.74981093891947
