id,x,y,z
65,19.04009650480629,152.70189222273737,96.57816158506634
66,19.0822606422922,148.15276814027513,95.01582842077791
67,19.12803647305324,143.69607184923254,93.34143723550122
68,19.117359964145887,139.37934912668703,91.30905990848052
69,19.09295183306358,134.7555246099301,90.54703171134676
70,19.06654167922424,130.02981446452227,90.01692047519869
71,19.13482283976331,125.30861081295986,89.46285570506946
72,19.05518953912456,120.57709498739632,88.85319767163627
73,19.03999572670548,115.88893069390583,88.41481279427455
74,18.97214805010976,111.29714261334442,87.11335830714492
75,18.964135269806512,106.54350424181688,86.72158619012558
76,18.97076594042617,101.80657220202406,86.07039789153592
77,18.966009884066832,97.25969401100404,84.74243316222987
78,18.944160778073577,92.65777208416816,83.8538543768788
79,18.979250256478856,88.01140527441842,83.13745322161631
80,19.00442821289037,83.47979411815935,81.99800501653509
145,19.136839,10.411801,61.65867021311205
146,19.141025,14.9866,62.807203639923145
147,18.952025,19.613162,63.96083704260062
148,19.023826,24.169844,65.16781244788939
149,19.057683,28.778103,66.37170351155989
150,19.010985,33.356183,67.59284643103388
151,19.030006,37.947712,68.80040589800664
152,19.000038,42.510957,70.05846005669378
153,18.993871,47.047118,71.31716631614259
154,18.988398,51.624505,72.67492005725984
155,18.989996,56.189645,74.09102041100346
156,19.065586,60.68319399999999,75.48877137185366
157,19.057524,65.250922,76.88490732171049
158,19.030887719315324,69.93195175952481,78.29653829629407
159,19.004640204998008,74.43467401580088,79.57287329631474
160,18.98167427684268,78.95983287212655,80.75026356710434
