id,x,y,z
65,19.038355301744964,152.70918821462735,96.55604082250404
66,19.08703800858283,148.14836263682446,94.99148995128144
67,19.139182098123165,143.68029692166044,93.33920310476564
68,19.13461452943341,139.35252198535602,91.29405939361249
69,19.114565740328707,134.7201535441854,90.51384413200918
70,19.08131448041152,130.00348499965722,89.99833029626828
71,19.14289939267396,125.2913667815272,89.43435861224214
72,19.05647602005221,120.56863104060912,88.84083017718892
73,19.0350883420833,115.88791714900846,88.40415109358048
74,18.96941892609122,111.2786940691286,87.09540190215462
75,18.963303415409623,106.50806891922775,86.69357413354895
76,18.97165409247999,101.75479318228528,86.03799591585275
77,18.96841602864175,97.19279645040992,84.71206597574931
78,18.94214837696641,92.6002080294684,83.81347189625907
79,18.971945651914098,87.96639461461831,83.10814765249424
80,18.991967658852197,83.44701710698385,81.97536871956652
145,19.136839,10.411801,61.692880550358424
146,19.141025,14.9866,62.83181402955779
147,18.952025,19.613162,63.987655254661306
148,19.023826,24.169844,65.19402302588111
149,19.057683,28.778103,66.40570390421834
150,19.010985,33.356183,67.63000236781961
151,19.030006,37.947712,68.8382644130534
152,19.000038,42.510957,70.09435221497199
153,18.993871,47.047118,71.3529703591274
154,18.988398,51.624505,72.71488819206436
155,18.989996,56.189645,74.13630696347637
156,19.065586,60.68319399999999,75.53393877292051
157,19.057524,65.250922,76.91075264305445
158,19.01745765318705,69.91620207706873,78.2968098850571
159,18.987733784688224,74.41835503184528,79.57309926284496
160,18.96409009807862,78.9392813520827,80.73030240502169
