id,x,y,z
65,19.03894140586579,152.70808477944416,96.5475446390609
66,19.08578394278216,148.14404616922243,94.98281738996198
67,19.136139160556016,143.6728571073205,93.3303085642612
68,19.129790880173264,139.3420218871584,91.28484377671336
69,19.10829739050856,134.70746536797273,90.50462696660291
70,19.07607287125146,129.99441773420665,89.9891917503183
71,19.138729266589973,125.28595275298552,89.42542242212726
72,19.05332701201053,120.56679629358162,88.83205862944246
73,19.032909172831125,115.8893734425152,88.39549455376721
74,18.966648164952723,111.27783829617591,87.08625134315406
75,18.959877027912807,106.5049179031133,86.68394362274046
76,18.967558838810465,101.74940864899642,86.02789069256313
77,18.963674172893224,97.18531998458074,84.70148658630939
78,18.93740241467067,92.5936695111356,83.80473823289792
79,18.9672759085312,87.96120840319276,83.10158982562456
80,18.987376801401176,83.44314732738339,81.97082317716844
145,19.136839,10.411801,61.6902081889621
146,19.141025,14.9866,62.829630935467826
147,18.952025,19.613162,63.985176301664104
148,19.023826,24.169844,65.19641584824035
149,19.057683,28.778103,66.40785511933407
150,19.010985,33.356183,67.63438224943361
151,19.030006,37.947712,68.84537209532344
152,19.000038,42.510957,70.1030534661796
153,18.993871,47.047118,71.36364580045068
154,18.988398,51.624505,72.72830579383653
155,18.989996,56.189645,74.15171190227828
156,19.065586,60.68319399999999,75.54845610663875
157,19.057524,65.250922,76.92131130604133
158,19.011460531729465,69.90629893031743,78.3000103854897
159,18.982645136223717,74.41305339232746,79.57334577403846
160,18.95960010826134,78.93671978433773,80.72777135026982
