id,x,y,z
65,19.060343199320783,152.5705329574115,96.62201232919648
66,19.149298681206776,147.8116823908728,95.04559010362726
67,19.2409240529334,143.14971639930067,93.37645501700985
68,19.27436708588478,138.63409106222755,91.31281408899892
69,19.284499502263863,133.85269543129277,90.56288296330743
70,19.22795613980308,129.25511884345775,90.03146478854366
71,19.266712456014943,124.66190599767252,89.46397990043309
72,19.15653260124496,120.05862066924712,88.8734090752562
73,19.11155855617791,115.49537878609289,88.42476581699539
74,19.01613669189148,110.9813490971976,87.11489980685407
75,18.979085838885847,106.30733686996632,86.70666971972676
76,18.9560261039267,101.64935917571982,86.07663503180031
77,18.9214053800638,97.17799835829692,84.728172227095
78,18.90161520223371,92.60186766237852,83.8512173400442
79,18.94623911784261,87.97398533120965,83.20454225416186
80,18.98084457167672,83.4603182298466,82.01006891736787
145,19.136839,10.411801,61.68780082557382
146,19.141025,14.9866,62.81723924141842
147,18.952025,19.613162,63.9774061357239
148,19.023826,24.169844,65.18219473178154
149,19.057683,28.778103,66.38482532791399
150,19.010985,33.356183,67.63356951357824
151,19.030006,37.947712,68.8406704394947
152,19.000038,42.510957,70.09834835892488
153,18.993871,47.047118,71.36477660489052
154,18.988398,51.624505,72.7252240721865
155,18.989996,56.189645,74.14998416323897
156,19.065586,60.68319399999999,75.54491025401933
157,19.057524,65.250922,76.92174600549332
158,19.019043185284342,69.91121462438052,78.31181374319888
159,18.99350323059221,74.42843633767619,79.594478644439
160,18.967685947650217,78.95790351395533,80.76654463246614
