id,x,y,z
65,19.03634484718973,152.707903315705,96.56163801827199
66,19.08445382084656,148.1516407818417,94.9979183765831
67,19.136038735821057,143.68800900260894,93.3465069870909
68,19.13094357417932,139.36456927961174,91.30238815088265
69,19.110638014662765,134.7354211787268,90.52220699230807
70,19.07873017486754,130.01438193347076,90.00477473152752
71,19.141629632608108,125.29786173564256,89.43883194118084
72,19.05653495125388,120.57083549999504,88.84339457715892
73,19.03632161952929,115.8862255498091,88.40506588803554
74,18.969421189172245,111.2805582930332,87.0978389066929
75,18.9621143134933,106.5133801964736,86.69756943449167
76,18.96931978120933,101.76341563343205,86.04356828800942
77,18.965018724911893,97.2044825823008,84.71005962437589
78,18.940375104607234,92.6105823240676,83.81976460606708
79,18.972187041734543,87.97488064683562,83.11340004016697
80,18.994169335323047,83.45366062186967,81.97957893145218
145,19.136839,10.411801,61.68897735813984
146,19.141025,14.9866,62.827927012967145
147,18.952025,19.613162,63.98382608920488
148,19.023826,24.169844,65.18944971853203
149,19.057683,28.778103,66.40068581076915
150,19.010985,33.356183,67.62444662080003
151,19.030006,37.947712,68.83179496680312
152,19.000038,42.510957,70.08734381273614
153,18.993871,47.047118,71.34512124395174
154,18.988398,51.624505,72.7060996916089
155,18.989996,56.189645,74.12653585963861
156,19.065586,60.68319399999999,75.52439517172127
157,19.057524,65.250922,76.9037480282037
158,19.019381652168768,69.91768117582137,78.29316153932282
159,18.99134822937683,74.42145519517095,79.57309986294186
160,18.96822989258998,78.94407214411206,80.73336047645384
