id,x,y,z
65,19.02969197831436,152.69507889703078,96.53974376717254
66,19.064259300521293,148.1429959948363,94.98104639754251
67,19.10267288642105,143.68341848417967,93.32609674594991
68,19.08461163220002,139.36390518134436,91.30436763511457
69,19.05464295737621,134.73816792940025,90.51055895822775
70,19.03540731401927,130.01627646292528,89.99135874928467
71,19.11109410099176,125.29893514067786,89.40936927062926
72,19.03856536062049,120.57121626416487,88.80534133664355
73,19.029848825096664,115.88621405615145,88.35942916633864
74,18.953362089974117,111.28491592943077,87.05694980386205
75,18.936295756430088,106.52166068923886,86.66168850522814
76,18.933895753572752,101.7752975960906,86.01281980292039
77,18.920529442921133,97.21954973994582,84.69325533084728
78,18.903982161496035,92.6245303907334,83.79855736463898
79,18.94630947921598,87.98723078165389,83.16069931864708
80,18.9785507444614,83.46443347461614,81.9737640491893
145,19.136839,10.411801,61.65610299680383
146,19.141025,14.9866,62.79131397330801
147,18.952025,19.613162,63.95036188576178
148,19.023826,24.169844,65.16936878095171
149,19.057683,28.778103,66.37456194350891
150,19.010985,33.356183,67.62000745371489
151,19.030006,37.947712,68.84778858618238
152,19.000038,42.510957,70.10269217310466
153,18.993871,47.047118,71.36752485716019
154,18.988398,51.624505,72.73784439313027
155,18.989996,56.189645,74.16850966914372
156,19.065586,60.68319399999999,75.55853715340773
157,19.057524,65.250922,76.93167889060112
158,18.994218342623288,69.86763841842696,78.30270658786654
159,18.97990629172568,74.40620650259599,79.57400551961788
160,18.96288692420654,78.95316901133796,80.75050630682375
