id,x,y,z
65,19.040230425446765,152.68280334862666,96.58748761666774
66,19.081399319029643,148.12758707677503,95.01585221929214
67,19.12625869792172,143.66486897404928,93.34854801605964
68,19.114376223122825,139.3425805511654,91.31491992182275
69,19.089454958442147,134.71314044820951,90.5384021504303
70,19.067042669079072,129.98289369697346,90.00516429645086
71,19.139614361397843,125.2569019908675,89.44336463139433
72,19.063831485171796,120.52100536501642,88.8450672633441
73,19.051783626035533,115.82848409127332,88.398295748843
74,18.96944154363856,111.2364047349052,87.09113086575518
75,18.946609227320497,106.48263178826656,86.68682660917811
76,18.938582008075016,101.7456442753452,86.05708641339402
77,18.919872965340662,97.19877266521412,84.71004930452834
78,18.90737302194136,92.61013398553308,83.83366104386428
79,18.955239844415203,87.97909240892989,83.18917304146309
80,18.992850936929862,83.46236032587777,81.99637213033007
145,19.136839,10.411801,61.66537187506662
146,19.141025,14.9866,62.79928638205769
147,18.952025,19.613162,63.96258987589033
148,19.023826,24.169844,65.16871719157064
149,19.057683,28.778103,66.36904518501616
150,19.010985,33.356183,67.61317472672337
151,19.030006,37.947712,68.81711134586135
152,19.000038,42.510957,70.0692930286609
153,18.993871,47.047118,71.32977415616044
154,18.988398,51.624505,72.68614094078455
155,18.989996,56.189645,74.1090651417363
156,19.065586,60.68319399999999,75.50227702559874
157,19.057524,65.250922,76.88982090566773
158,19.022293565402894,69.89930924245574,78.28742556203679
159,19.00389647020931,74.42246337567124,79.5741627128102
160,18.982391252158745,78.9569518458912,80.75511481372105
