id,x,y,z
65,19.035468751623693,152.68791801075045,96.56653785112961
66,19.0735370898952,148.1342847109678,95.00062671222454
67,19.115369875536494,143.67314647783112,93.33898023800057
68,19.100581350994567,139.35227335577457,91.31070396825787
69,19.073306003529588,134.72460749507923,90.52645067286812
70,19.05251431508618,129.99784216588003,90.00167307169843
71,19.126680532273003,125.27545992432198,89.42351873465962
72,19.052549939348545,120.54297244445284,88.82698308805348
73,19.042166719310597,115.85359105292083,88.38062185004719
74,18.96219124409825,111.25767918696904,87.07572025184805
75,18.941685319480225,106.49994847519052,86.67519364881659
76,18.93592787956437,101.75904028705963,86.03741452254295
77,18.91937551068608,97.20845103308991,84.69830293564388
78,18.90528796279001,92.61696984907464,83.8182247870005
79,18.9509663205908,87.98311253340128,83.17676670956367
80,18.986457217383805,83.46365061347201,81.98657820730233
145,19.136839,10.411801,61.66089540076461
146,19.141025,14.9866,62.79502799972477
147,18.952025,19.613162,63.956584417745034
148,19.023826,24.169844,65.16868256593766
149,19.057683,28.778103,66.3709164748989
150,19.010985,33.356183,67.61594093412734
151,19.030006,37.947712,68.83022441613929
152,19.000038,42.510957,70.0840808812643
153,18.993871,47.047118,71.34644157372864
154,18.988398,51.624505,72.70736601520187
155,18.989996,56.189645,74.13478374757656
156,19.065586,60.68319399999999,75.52713329110314
157,19.057524,65.250922,76.9081656925884
158,19.00974248836349,69.88480184405202,78.2939554494293
159,18.993389468950987,74.4152526904788,79.57412474509087
160,18.973949062058924,78.95560167533702,80.75319494875548
