id,x,y,z
65,19.095964786070724,152.44318387951708,95.76711961050981
66,19.261454412610323,147.42289973014746,94.29448783126264
67,19.42779180410328,142.50509873143054,92.93266630739629
68,19.533929810774616,137.74109487859957,91.56950990789144
69,19.599543963113,132.76391199839185,90.67633412290952
70,19.48194671237844,128.33275883866523,90.04019786018642
71,19.45989392922631,123.90609728034894,89.51820269168783
72,19.28852225767238,119.4693437502264,88.82590868899939
73,19.184942012846207,115.06853488416232,88.36510413794426
74,19.07074916646467,110.655146258816,87.0900833462511
75,19.01485695187816,106.08397826182144,86.6705213133655
76,18.973055663469356,101.52795306122032,86.04901510573524
77,18.920100146450803,97.15420626814924,84.73369082600456
78,18.904103831857157,92.5798670883574,83.86011242474103
79,18.956993990688744,87.93907671115727,83.1904044015057
80,18.999650735521666,83.41286483142558,82.04783046980202
145,19.136839,10.411801,61.72643139933038
146,19.141025,14.9866,62.82240162355238
147,18.952025,19.613162,64.00710144892487
148,19.023826,24.169844,65.18083342195685
149,19.057683,28.778103,66.39693048174576
150,19.010985,33.356183,67.61284011344546
151,19.030006,37.947712,68.81239520474088
152,19.000038,42.510957,70.06162048219403
153,18.993871,47.047118,71.32960025798482
154,18.988398,51.624505,72.66499958531409
155,18.989996,56.189645,74.09498384813327
156,19.065586,60.68319399999999,75.4849525951443
157,19.057524,65.250922,76.89059124003755
158,19.024845685105166,69.87302083418837,78.29165412203119
159,19.01323757729772,74.37510399753577,79.56996129611565
160,18.99431709466668,78.898188299927,80.77094929728848
