id,x,y,z
65,19.044964373058907,152.7012091004281,96.57702399736277
66,19.085352163088974,148.14809975591294,95.01315224625552
67,19.12938990836682,143.6875305180404,93.32987144852595
68,19.1170281974894,139.36699217224398,91.29262493772512
69,19.091174415436377,134.7404839792156,90.54509987849974
70,19.06512330396989,130.01956874159606,90.0122531737371
71,19.13375677382757,125.30320373128666,89.46521661463338
72,19.054489394741623,120.57643795743748,88.85377977368427
73,19.03970587958673,115.89282279668508,88.41778263124843
74,18.973374888959697,111.30168167256232,87.11651277308576
75,18.96692507568156,106.54870886711406,86.72606591862305
76,18.97510497945756,101.81242812415086,86.073608790919
77,18.97182236847841,97.26615094737176,84.74564847589303
78,18.94866942061953,92.66268123018185,83.85928330591216
79,18.982056097500703,88.01448417744797,83.14007600614298
80,19.005580180780804,83.48109416919598,81.99966219564233
145,19.136839,10.411801,61.651441525816324
146,19.141025,14.9866,62.8059829147832
147,18.952025,19.613162,63.95556571962958
148,19.023826,24.169844,65.16527316028316
149,19.057683,28.778103,66.36657282954646
150,19.010985,33.356183,67.58735538678653
151,19.030006,37.947712,68.79638250277199
152,19.000038,42.510957,70.0564731331695
153,18.993871,47.047118,71.31693742633752
154,18.988398,51.624505,72.67475500248418
155,18.989996,56.189645,74.09050076107205
156,19.065586,60.68319399999999,75.48835644551573
157,19.057524,65.250922,76.8861679149949
158,19.033040970733506,69.93605503158044,78.29963946978555
159,19.00492962586154,74.43574261595494,79.57300080483961
160,18.98120279913693,78.95937847418432,80.75305110940968
