id,x,y,z
65,19.040554236414746,152.71059357282363,96.54991890635
66,19.08986446391938,148.14477716571182,94.98445899708948
67,19.142620150641097,143.67186183312305,93.33121467114215
68,19.13862963674257,139.3393452572638,91.28495045768851
69,19.11886169027583,134.70345456890576,90.50469800248459
70,19.084141064600253,129.9915664782987,89.99128228182443
71,19.14428819274598,125.28426292546348,89.42946632365556
72,19.056411564050386,120.5662199131558,88.8380254476114
73,19.033739444876744,115.88976733563275,88.40315058930364
74,18.969416450846342,111.27665507423292,87.09273663739995
75,18.96460399563061,106.50225970974012,86.68920434536467
76,18.97420724543228,101.74536237634348,86.03190106832595
77,18.97213182959629,97.1800147436543,84.70430903289648
78,18.944087893609268,92.5888611447505,83.80658949073235
79,18.97168163179798,87.95711301688064,83.10240294860222
80,18.9895595752122,83.43975076257748,81.97076389500427
145,19.136839,10.411801,61.697147717757865
146,19.141025,14.9866,62.83606248200585
147,18.952025,19.613162,63.99184292425523
148,19.023826,24.169844,65.19902504258773
149,19.057683,28.778103,66.4111928631444
150,19.010985,33.356183,67.63607993807655
151,19.030006,37.947712,68.84534078702059
152,19.000038,42.510957,70.10202432287112
153,18.993871,47.047118,71.3615588728711
154,18.988398,51.624505,72.72449242572216
155,18.989996,56.189645,74.14696949193963
156,19.065586,60.68319399999999,75.54436766947698
157,19.057524,65.250922,76.91841370152662
158,19.015353279300808,69.91458431280805,78.30080061246795
159,18.983780485810065,74.41496422820782,79.57309898429398
160,18.959562197831826,78.9340414233006,80.72695757704491
