id,x,y,z
65,19.03508747771936,152.7026656617719,96.54392519046255
66,19.07681534184013,148.1436085965615,94.98154302802631
67,19.122194879666445,143.67725768101184,93.33077868870294
68,19.110966193517747,139.35113992640257,91.28723332966399
69,19.08594137670341,134.72025810190087,90.50709829875457
70,19.05912888907138,130.00352553783944,89.98702498428564
71,19.127214614257383,125.29136208119068,89.41873300042644
72,19.047176323931343,120.5686379479913,88.82092637933727
73,19.03163402794177,115.88805703153032,88.3804678028867
74,18.961112300378304,111.28078731003212,87.07404229914246
75,18.95005149812834,106.51189406399894,86.67467066653603
76,18.95353255329475,101.76019571028566,86.0216112429289
77,18.94569720207152,97.19958238264952,84.69805742710687
78,18.92347730918124,92.606528210968,83.80300170523888
79,18.958539896316523,87.9720510608849,83.10160419544351
80,18.983699277676266,83.45201655539704,81.9722569564137
145,19.136839,10.411801,61.676047776746024
146,19.141025,14.9866,62.81119385299554
147,18.952025,19.613162,63.97065891383096
148,19.023826,24.169844,65.18512417626079
149,19.057683,28.778103,66.38674519510776
150,19.010985,33.356183,67.626853676839
151,19.030006,37.947712,68.84341796381294
152,19.000038,42.510957,70.10291044175669
153,18.993871,47.047118,71.36531145899039
154,18.988398,51.624505,72.73310090693221
155,18.989996,56.189645,74.15800683011972
156,19.065586,60.68319399999999,75.55354051531148
157,19.057524,65.250922,76.92487069311646
158,19.00427628626856,69.89019038369639,78.30655872178897
159,18.9815039510162,74.41020052160601,79.5733005354287
160,18.96096961490517,78.94357362892117,80.7303542003733
