id,x,y,z
65,19.035360200560493,152.70255688228153,96.57925886787046
66,19.079252676111548,148.15731035208702,95.01843282756029
67,19.126719617072457,143.7043823336357,93.35260500965506
68,19.11768276413599,139.3913721093884,91.3249671502818
69,19.09468121237653,134.77015873711176,90.54895686289134
70,19.067921720012254,130.03978327601803,90.02148049887802
71,19.13586009310619,125.31387175729051,89.46057446455038
72,19.055870760686343,120.57773425978873,88.85262943005986
73,19.04027774011831,115.8851437830936,88.41193319713062
74,18.970954369066572,111.29272623140268,87.11028978004461
75,18.96142086409025,106.5384402820683,86.71719934905649
76,18.966544172719956,101.80087454806286,86.06721702541961
77,18.96035449382854,97.25341158643003,84.73921577162996
78,18.939773990731567,92.65299561777648,83.84856358067417
79,18.976520248998145,88.00840958498426,83.13493996698094
80,19.003307379267248,83.47852920363724,81.99638804037957
145,19.136839,10.411801,61.66570785757905
146,19.141025,14.9866,62.80839231281442
147,18.952025,19.613162,63.96597562019585
148,19.023826,24.169844,65.17028386059155
149,19.057683,28.778103,66.37670930506057
150,19.010985,33.356183,67.59818703959226
151,19.030006,37.947712,68.80431928690159
152,19.000038,42.510957,70.06039237977771
153,18.993871,47.047118,71.31738897619175
154,18.988398,51.624505,72.67508034158675
155,18.989996,56.189645,74.09152588525238
156,19.065586,60.68319399999999,75.48917470926229
157,19.057524,65.250922,76.88368049571805
158,19.028792663881426,69.92795938671394,78.29350633490792
159,19.00435860631998,74.43363429673207,79.57274630922593
160,18.982133011907727,78.96027498904333,80.74754531021323
