id,x,y,z
65,19.034316692090076,152.70158183823747,96.54332784470634
66,19.075021621651725,148.14352108202937,94.9812881606885
67,19.119406023488533,143.67813779575008,93.33087270728498
68,19.10720125618664,139.3529635342514,91.28771131590001
69,19.08147017394238,134.7228166486865,90.50759262175828
70,19.055740092635364,130.00534709856598,89.98659173959723
71,19.124911683790867,125.2924439468317,89.41739522064243
72,19.04594618631551,120.56900627887325,88.81869993706344
73,19.03137899896389,115.88779374933333,88.37746236803774
74,18.96000512746342,111.28137711280334,87.07160050232764
75,18.948086392171447,106.51328929617608,86.67281607371476
76,18.95072729619161,101.7623531225435,86.02035533794573
77,18.94210180790718,97.20243486226327,84.69737150430562
78,18.920692288083355,92.60909995093448,83.80265434029289
79,18.95679269387359,87.97421959242332,83.10160695557339
80,18.982963772931285,83.45379040099976,81.97254364294443
145,19.136839,10.411801,61.67321579485022
146,19.141025,14.9866,62.80835471744781
147,18.952025,19.613162,63.96775739121061
148,19.023826,24.169844,65.18286963347495
149,19.057683,28.778103,66.38500150638563
150,19.010985,33.356183,67.62587423363534
151,19.030006,37.947712,68.84302796034206
152,19.000038,42.510957,70.10288054270791
153,18.993871,47.047118,71.36563607125282
154,18.988398,51.624505,72.7340458788452
155,18.989996,56.189645,74.1592425257808
156,19.065586,60.68319399999999,75.5545393309591
157,19.057524,65.250922,76.92557510556216
158,19.002839437176377,69.8869686743722,78.30600842672412
159,18.981275713974693,74.40962994746172,79.57340123193781
160,18.961243516233942,78.94494439783784,80.73087071074218
